BlockCount,SuccessfulBlockCount,BlockPerMinute,DodgeCount,SuccessfulDodgeCount,DodgePerMinute,PanicDodges,DodgeDirection,JumpCount,SprintCount,AttackCount,SuccessfulAttackCount,AttackPerMinute,DamageDealt,DamageTaken,IsDied,label
10,8,2.07,3,3,0.53,0,1,0,0,24,14,4.74,270,39,0,0
7,6,1.47,0,0,0.0,0,0,4,10,18,12,3.57,284,40,1,0
1,0,0.17,5,0,0.95,1,0,8,0,17,13,3.35,186,26,1,1
0,0,0.0,6,4,1.22,1,2,3,1,18,9,3.53,284,58,1,1
7,7,1.43,6,4,1.18,1,2,10,5,17,9,3.46,75,111,1,0
3,0,0.75,6,4,1.16,0,2,3,15,25,13,4.9,139,83,0,1
0,0,0.0,0,0,0.0,0,3,4,3,6,6,1.21,168,184,0,3
1,1,0.1,5,5,0.87,0,1,7,6,23,8,4.56,188,56,0,1
5,5,0.9,0,0,0.0,2,0,0,1,20,16,4.0,343,109,0,0
7,5,1.41,4,2,0.92,2,3,5,11,16,6,3.17,109,60,0,0
5,2,1.05,6,1,1.19,3,1,4,10,21,15,4.2,410,53,1,0
0,0,0.0,1,1,0.18,0,0,0,0,10,6,2.0,127,146,1,3
6,2,1.19,5,4,1.02,0,1,0,0,8,1,1.62,96,157,0,2
3,3,0.58,6,3,1.26,2,0,6,15,18,9,3.66,163,109,0,1
8,4,1.54,7,5,1.49,0,1,6,13,14,13,2.69,367,48,1,0
0,0,0.0,4,0,0.8,0,2,6,3,11,9,2.19,213,108,0,1
2,1,0.31,7,5,1.4,0,3,0,0,0,0,0.0,1,113,0,3
1,0,0.23,10,7,2.03,1,2,3,10,29,16,5.73,378,28,0,1
1,1,0.18,1,0,0.21,0,0,9,0,18,9,3.53,113,113,0,1
0,0,0.0,1,0,0.2,0,0,5,0,14,7,2.77,197,169,1,3
6,6,1.21,6,4,1.24,0,1,10,15,19,14,3.83,177,43,0,0
3,3,0.52,11,6,2.24,0,0,11,3,21,17,4.15,475,96,1,1
7,6,1.42,6,3,1.21,0,1,2,7,22,11,4.39,374,91,0,0
1,0,0.18,7,6,1.53,3,2,8,6,22,10,4.42,296,79,1,1
0,0,0.0,3,0,0.7,2,1,1,2,3,1,0.55,15,98,0,3
0,0,0.0,1,0,0.23,0,3,0,10,21,9,4.13,165,41,1,1
3,0,0.66,2,0,0.46,1,1,4,0,23,13,4.57,209,114,1,1
6,3,1.18,4,2,0.77,1,1,12,6,16,11,3.09,327,59,0,0
7,7,1.35,7,4,1.41,0,0,3,8,24,14,4.87,298,78,0,0
14,5,2.8,9,3,1.84,2,3,0,6,17,12,3.38,233,107,1,0
5,2,1.04,6,2,1.28,1,3,0,2,0,0,0.0,2,114,0,3
5,5,0.95,6,4,1.15,2,3,2,4,3,3,0.59,25,205,1,2
3,3,0.62,0,0,0.0,0,3,5,2,18,13,3.61,396,159,1,2
0,0,0.0,5,1,1.01,3,3,1,6,16,9,3.17,100,170,0,1
2,0,0.47,0,0,0.0,2,2,1,3,23,12,4.6,316,52,1,1
5,3,0.95,3,0,0.61,2,1,5,1,17,12,3.44,143,57,0,0
13,8,2.62,5,5,1.06,0,0,0,3,23,9,4.46,246,90,0,0
2,2,0.38,2,2,0.4,0,2,4,4,6,4,1.23,41,155,1,3
1,1,0.16,3,3,0.64,0,2,0,0,19,12,3.75,141,63,1,1
5,3,1.1,4,0,0.75,1,3,1,5,12,6,2.33,93,219,0,2
4,2,0.82,1,1,0.17,0,1,6,4,17,7,3.31,52,36,1,2
2,0,0.48,1,0,0.19,0,3,2,1,0,0,0.0,0,81,0,3
11,6,2.16,6,1,1.15,2,2,3,0,21,11,4.19,358,59,1,0
2,2,0.48,2,2,0.34,1,0,5,4,6,3,1.16,40,153,0,3
12,7,2.38,0,0,0.0,0,0,5,3,16,6,3.12,160,105,0,0
4,2,0.84,1,1,0.13,0,3,2,9,29,16,5.77,415,72,0,0
5,4,0.95,0,0,0.0,0,1,1,4,9,7,1.79,115,175,0,2
7,3,1.35,2,2,0.42,0,0,2,1,14,10,2.81,259,103,0,2
6,5,1.2,2,0,0.36,1,1,6,3,19,12,3.81,253,30,1,0
4,3,0.88,4,4,0.78,0,0,2,3,0,0,0.0,0,217,1,3
4,1,0.86,2,0,0.38,0,3,2,3,21,17,4.21,197,114,0,0
2,1,0.41,4,4,0.88,1,0,6,9,12,5,2.3,160,45,0,1
5,4,0.98,5,4,1.01,0,0,1,2,0,0,0.0,2,114,0,2
1,1,0.22,3,3,0.71,0,1,2,5,18,5,3.63,140,140,1,1
4,4,0.75,6,4,1.18,3,3,1,3,22,12,4.41,218,99,0,0
0,0,0.0,0,0,0.0,0,2,0,0,3,0,0.72,10,100,0,3
2,2,0.4,9,5,1.86,1,0,4,11,21,12,4.22,198,98,1,1
0,0,0.0,2,2,0.27,0,3,1,1,10,5,1.92,80,137,0,3
0,0,0.0,5,3,1.04,0,2,0,7,15,8,2.9,111,50,0,1
3,1,0.64,5,1,1.0,0,0,1,3,16,7,3.18,134,201,0,1
1,1,0.08,7,2,1.41,4,1,9,7,21,9,4.18,102,85,1,1
0,0,0.0,2,0,0.38,0,3,10,4,5,5,0.97,102,129,1,3
2,0,0.37,0,0,0.0,1,1,5,2,19,10,3.81,301,46,1,1
0,0,0.0,1,1,0.11,1,3,7,10,24,13,4.64,169,84,0,1
1,0,0.2,0,0,0.0,1,1,1,6,13,7,2.56,131,154,1,3
9,2,1.83,0,0,0.0,0,2,6,2,4,0,0.68,25,173,1,2
3,1,0.62,7,2,1.4,1,0,3,3,10,7,1.95,156,175,0,1
1,1,0.26,0,0,0.0,2,3,5,11,21,14,4.16,290,63,1,1
6,5,1.18,8,4,1.6,2,1,9,7,20,9,4.03,134,59,1,0
3,0,0.57,2,0,0.44,1,1,4,17,23,18,4.51,533,62,1,0
0,0,0.0,4,4,0.8,0,2,4,5,22,11,4.37,441,23,1,1
0,0,0.0,4,2,0.79,2,1,2,2,20,7,3.95,200,55,1,1
0,0,0.0,0,0,0.0,0,2,10,4,3,2,0.59,37,166,1,3
4,0,0.79,0,0,0.0,0,1,2,0,2,1,0.38,2,202,0,3
2,0,0.45,3,1,0.51,0,1,9,4,12,7,2.37,136,113,1,1
2,0,0.45,5,3,0.96,0,0,0,2,2,0,0.36,0,150,1,3
0,0,0.0,0,0,0.0,0,1,2,0,4,2,0.81,23,129,0,3
0,0,0.0,0,0,0.0,0,1,6,5,2,1,0.45,30,136,0,3
0,0,0.0,0,0,0.0,0,1,2,2,3,0,0.6,23,196,0,3
1,0,0.28,5,3,0.92,0,1,5,14,21,10,4.27,242,79,1,1
2,1,0.46,2,0,0.4,2,0,2,2,0,0,0.0,0,119,1,3
2,1,0.37,1,1,0.18,0,0,10,9,17,12,3.42,366,89,0,1
1,0,0.18,2,0,0.38,2,2,0,5,17,3,3.34,167,63,0,1
3,2,0.52,0,0,0.0,1,2,9,8,9,6,1.78,73,215,1,2
8,6,1.66,2,2,0.37,0,0,0,10,14,5,2.77,121,83,1,2
0,0,0.0,3,1,0.59,1,1,0,7,9,3,1.73,126,156,0,3
0,0,0.0,2,2,0.4,0,0,4,8,0,0,0.0,0,185,0,3
2,0,0.43,0,0,0.0,0,0,7,1,20,8,3.99,95,97,1,1
1,0,0.21,9,6,1.72,4,0,5,0,23,13,4.64,364,47,0,1
0,0,0.0,4,4,0.77,3,0,4,5,22,14,4.4,173,31,0,1
4,4,0.77,0,0,0.0,0,0,8,2,13,8,2.6,183,100,1,2
0,0,0.0,1,1,0.13,2,1,11,1,0,0,0.0,12,82,0,3
8,8,1.61,9,8,1.83,3,1,0,8,16,11,3.2,380,93,0,0
7,4,1.36,2,1,0.48,1,2,2,9,23,13,4.54,252,113,1,0
2,2,0.43,0,0,0.0,0,1,3,1,7,4,1.33,44,190,0,3
0,0,0.0,3,3,0.58,1,0,6,2,25,12,4.92,320,34,0,1
0,0,0.0,0,0,0.0,1,1,3,0,26,9,5.16,189,47,0,1
5,0,1.09,6,4,1.21,2,1,4,9,15,6,2.95,170,112,1,1
6,0,1.21,0,0,0.0,2,3,4,6,6,3,1.21,81,170,0,2
8,6,1.56,3,3,0.61,0,3,2,5,18,8,3.56,218,107,1,0
4,4,0.82,0,0,0.0,0,3,4,2,0,0,0.0,0,203,0,2
4,2,0.79,4,4,0.87,0,1,9,0,18,11,3.56,387,95,1,1
7,2,1.36,3,1,0.59,0,3,2,3,15,6,2.98,230,172,1,2
0,0,0.0,0,0,0.0,1,0,11,11,22,16,4.32,151,87,1,1
3,0,0.66,0,0,0.0,2,2,5,4,12,5,2.46,105,132,1,3
7,6,1.43,3,0,0.59,0,1,4,3,19,10,3.69,254,27,0,0
3,3,0.59,6,4,1.16,3,0,5,0,20,11,4.1,307,70,0,1
0,0,0.0,2,1,0.37,0,0,8,7,21,12,4.2,160,37,1,1
0,0,0.0,5,3,1.0,0,1,0,4,23,11,4.49,212,58,0,1
1,0,0.22,6,3,1.19,2,0,8,8,24,17,4.77,207,10,0,1
0,0,0.0,2,0,0.39,0,0,5,2,7,3,1.4,32,129,0,3
10,9,1.93,2,2,0.42,0,0,0,1,24,12,4.84,271,38,1,0
2,0,0.48,5,3,1.01,1,2,4,7,21,9,4.11,201,94,1,1
9,5,1.82,2,2,0.38,0,0,0,0,26,15,5.1,337,75,1,0
14,5,2.73,7,6,1.4,0,2,0,4,24,12,4.79,248,90,1,0
0,0,0.0,3,3,0.57,0,2,2,3,21,12,4.18,325,17,1,1
3,3,0.66,3,1,0.58,2,1,4,5,5,1,1.07,81,186,0,3
2,1,0.36,0,0,0.0,0,0,5,6,17,11,3.33,299,63,0,1
0,0,0.0,0,0,0.0,0,0,8,6,14,5,2.73,209,185,0,3
1,1,0.2,0,0,0.0,0,1,0,5,11,10,2.28,141,158,1,3
0,0,0.0,0,0,0.0,0,3,2,1,14,7,2.78,113,178,0,3
4,0,0.79,6,2,1.24,1,0,0,2,20,9,3.94,180,79,0,1
3,0,0.55,1,0,0.22,1,2,1,3,9,6,1.82,81,180,1,3
4,0,0.78,12,6,2.38,3,1,11,7,23,17,4.47,476,99,0,1
9,4,1.78,5,5,0.94,1,3,2,5,27,18,5.39,291,89,0,0
12,9,2.33,9,5,1.78,4,1,1,1,19,14,3.74,515,112,1,0
3,0,0.65,0,0,0.0,0,2,1,11,15,9,2.96,279,121,0,1
6,6,1.15,7,2,1.46,0,2,1,6,17,13,3.44,365,109,1,0
0,0,0.0,2,2,0.41,1,0,2,6,23,13,4.59,211,57,0,1
1,1,0.21,3,3,0.64,2,0,1,4,3,3,0.54,82,146,1,3
2,1,0.37,1,0,0.17,0,0,5,8,5,4,1.0,40,128,0,3
6,3,1.22,2,2,0.32,2,2,3,2,5,2,1.0,28,139,0,2
7,4,1.39,5,3,1.01,0,1,4,15,18,6,3.56,161,107,0,0
0,0,0.0,3,1,0.61,3,0,2,5,11,7,2.14,301,78,0,1
4,1,0.91,4,2,0.79,1,0,7,0,11,6,2.2,55,193,0,1
4,3,0.82,8,5,1.61,0,0,4,4,22,10,4.41,279,37,0,0
4,0,0.79,4,2,0.78,1,0,9,10,20,10,4.0,155,81,0,1
12,8,2.48,9,4,1.81,3,0,0,12,18,13,3.54,377,95,0,0
4,3,0.79,1,1,0.22,2,0,0,0,25,15,4.96,405,80,1,0
12,8,2.37,5,0,1.08,2,0,0,7,21,9,4.06,279,59,1,0
0,0,0.0,2,0,0.44,1,1,5,3,20,12,4.05,312,100,0,1
3,1,0.64,4,2,0.74,2,1,0,2,18,6,3.55,197,58,0,1
3,2,0.57,4,0,0.78,0,0,0,0,20,11,3.95,354,68,0,1
4,4,0.82,7,2,1.36,3,0,2,19,19,13,3.71,236,29,1,0
2,0,0.38,8,5,1.67,1,3,2,0,21,14,4.22,426,59,1,1
6,2,1.23,0,0,0.0,0,0,6,4,5,2,1.05,80,187,1,2
0,0,0.0,2,0,0.39,0,0,2,2,6,2,1.16,90,198,0,3
0,0,0.0,5,3,0.99,0,0,3,5,11,3,2.13,96,125,1,3
4,2,0.8,0,0,0.0,0,1,6,4,20,15,3.98,304,101,1,2
6,5,1.13,0,0,0.0,1,0,8,0,4,1,0.78,29,170,0,2
6,5,1.13,1,1,0.2,2,3,3,13,22,9,4.41,94,111,0,0
0,0,0.0,0,0,0.0,0,0,8,3,18,5,3.57,127,184,1,3
2,0,0.37,5,5,0.98,1,0,9,8,13,11,2.57,194,42,1,1
3,3,0.51,0,0,0.0,2,2,2,8,18,4,3.61,110,51,1,1
4,4,0.74,0,0,0.0,0,0,6,4,7,7,1.31,72,218,1,2
0,0,0.0,7,4,1.37,1,1,4,1,19,14,3.76,264,65,1,1
0,0,0.0,0,0,0.0,0,1,7,5,14,5,2.79,113,14,1,3
13,9,2.63,9,2,1.8,1,0,4,1,18,10,3.56,228,112,0,0
1,1,0.27,0,0,0.0,2,3,5,0,1,1,0.21,34,196,1,3
0,0,0.0,3,1,0.54,0,1,0,0,19,11,3.79,278,88,0,1
11,7,2.22,0,0,0.0,0,0,2,6,24,12,4.81,342,62,0,0
0,0,0.0,11,3,2.29,4,1,2,5,18,5,3.56,223,68,1,1
3,0,0.59,5,4,1.02,0,0,11,8,23,18,4.47,466,90,1,1
2,1,0.4,6,2,1.23,3,2,14,7,17,8,3.3,158,42,1,1
0,0,0.0,0,0,0.0,0,1,6,0,12,6,2.41,198,166,0,3
0,0,0.0,0,0,0.0,0,3,3,5,9,6,1.8,98,151,0,3
2,0,0.41,1,0,0.19,2,1,3,0,22,10,4.36,266,66,0,1
0,0,0.0,10,3,1.94,3,3,2,0,18,11,3.57,425,59,0,1
12,7,2.44,2,0,0.36,2,0,9,6,20,11,3.94,315,78,0,0
10,4,2.04,1,0,0.17,1,0,4,3,13,4,2.55,50,194,0,2
9,5,1.77,5,3,1.1,2,3,12,7,24,17,4.74,419,98,0,0
0,0,0.0,3,2,0.69,2,0,9,13,18,6,3.56,109,99,1,1
0,0,0.0,4,1,0.72,0,3,8,9,25,17,4.97,205,10,0,1
1,1,0.17,6,5,1.16,4,0,3,1,22,16,4.37,229,99,0,1
6,1,1.22,0,0,0.0,0,0,5,3,9,2,1.77,83,185,0,2
5,5,0.95,2,0,0.4,1,2,1,2,15,5,3.02,180,70,1,2
5,4,1.1,2,0,0.39,1,2,7,1,21,14,4.22,191,87,0,0
4,1,0.83,3,0,0.69,0,3,0,3,1,0,0.27,0,141,0,3
3,3,0.59,1,0,0.18,0,3,2,11,18,6,3.57,181,49,0,2
5,3,1.05,2,1,0.49,1,1,6,0,5,4,0.97,23,175,1,2
0,0,0.0,1,0,0.25,0,1,5,0,0,0,0.0,2,120,0,3
9,7,1.76,5,3,1.0,0,2,6,12,20,7,3.95,127,92,1,0
0,0,0.0,9,5,1.77,4,1,6,3,20,11,3.97,327,15,0,1
0,0,0.0,10,8,1.97,2,3,2,1,28,18,5.59,690,38,1,1
0,0,0.0,5,5,1.1,0,1,0,0,8,2,1.6,131,172,1,3
5,1,1.03,4,0,0.84,1,0,9,1,12,5,2.38,111,99,0,1
0,0,0.0,0,0,0.0,0,1,2,1,23,14,4.6,337,101,0,1
0,0,0.0,3,2,0.49,2,0,1,6,13,9,2.67,299,76,1,1
0,0,0.0,0,0,0.0,0,0,5,3,6,1,1.16,31,131,1,3
6,3,1.17,7,2,1.38,2,1,7,5,18,12,3.59,133,58,0,0
1,1,0.13,0,0,0.0,2,3,5,3,2,1,0.39,0,119,0,3
0,0,0.0,6,4,1.19,0,0,1,1,20,8,3.93,157,71,0,1
2,2,0.51,2,0,0.38,1,1,1,5,8,1,1.55,68,178,0,3
2,0,0.39,1,1,0.22,2,3,5,5,4,1,0.77,21,139,1,3
8,7,1.6,7,6,1.44,0,3,4,9,16,7,3.26,211,116,1,0
2,0,0.43,1,0,0.17,1,0,2,0,19,8,3.82,321,14,0,1
3,0,0.65,9,7,1.75,3,2,0,6,17,5,3.33,182,31,1,1
1,1,0.19,0,0,0.0,0,1,0,1,18,10,3.6,198,15,0,1
4,0,0.86,1,1,0.15,1,3,0,3,1,1,0.15,25,141,0,3
15,4,2.99,2,0,0.39,3,2,9,1,18,4,3.55,197,132,0,0
2,1,0.4,0,0,0.0,1,1,10,0,17,7,3.44,95,82,0,1
6,0,1.18,9,4,1.78,0,3,4,10,20,8,4.07,115,40,0,1
4,3,0.84,1,1,0.14,1,3,5,2,7,7,1.3,243,166,0,2
5,2,0.93,0,0,0.0,1,1,7,3,20,10,3.98,234,95,1,2
2,1,0.41,0,0,0.0,2,1,8,7,16,9,3.2,167,163,0,1
7,2,1.43,0,0,0.0,0,1,0,0,16,14,3.17,264,76,0,2
6,5,1.25,5,1,0.96,2,2,12,6,27,12,5.37,324,103,1,0
2,0,0.43,0,0,0.0,0,2,4,0,15,5,2.96,183,145,1,3
9,7,1.75,0,0,0.0,0,1,9,10,21,8,4.21,111,124,0,0
4,1,0.83,4,3,0.73,1,0,10,3,22,11,4.36,365,35,0,0
3,3,0.64,1,0,0.21,0,3,2,1,16,10,3.21,264,76,0,2
9,5,1.83,7,3,1.38,0,3,6,3,20,9,4.02,148,123,0,0
5,1,0.99,2,0,0.3,3,3,1,7,14,5,2.82,91,55,0,1
2,2,0.39,3,2,0.68,1,2,0,4,9,4,1.78,67,202,0,3
5,5,1.05,3,3,0.71,2,1,2,0,22,11,4.26,269,67,0,0
5,4,1.0,5,4,1.01,0,1,8,5,19,14,3.8,317,27,1,0
3,3,0.55,1,1,0.28,2,0,0,6,19,13,3.7,155,76,0,1
2,0,0.38,2,2,0.41,2,1,2,7,24,17,4.79,285,80,1,1
0,0,0.0,2,0,0.3,0,2,0,3,1,0,0.22,0,80,0,3
9,5,1.73,5,0,0.99,0,0,11,11,18,13,3.57,257,97,0,0
2,1,0.47,3,0,0.57,2,1,8,6,21,16,4.18,435,62,1,1
2,2,0.4,0,0,0.0,0,0,9,4,18,9,3.65,272,41,0,1
3,3,0.53,4,4,0.8,0,3,0,2,3,3,0.66,99,160,0,3
2,1,0.44,3,1,0.56,0,0,7,11,24,17,4.75,238,51,1,1
3,3,0.56,4,4,0.81,1,1,5,3,19,8,3.68,248,36,1,1
0,0,0.0,1,0,0.24,2,1,9,1,11,6,2.26,105,187,1,3
0,0,0.0,0,0,0.0,0,1,2,12,17,11,3.3,381,86,0,1
7,4,1.47,3,3,0.6,0,2,4,1,23,14,4.58,220,105,0,0
6,2,1.19,1,1,0.14,0,0,8,8,8,6,1.59,166,140,0,2
0,0,0.0,6,3,1.17,3,1,4,10,16,9,3.2,84,10,0,1
5,0,1.01,0,0,0.0,0,2,2,3,5,5,1.06,71,100,0,3
11,2,2.24,1,1,0.31,0,2,5,5,19,10,3.78,164,42,1,0
2,0,0.39,3,3,0.59,1,0,2,5,15,6,2.96,226,129,1,1
0,0,0.0,1,1,0.23,1,1,1,2,2,2,0.41,24,162,1,3
4,3,0.8,1,0,0.25,1,1,4,7,2,1,0.33,2,174,1,2
1,1,0.2,2,1,0.47,2,2,0,3,24,12,4.74,150,55,0,1
3,3,0.56,0,0,0.0,0,0,8,0,13,7,2.57,165,111,1,2
4,0,0.85,0,0,0.0,0,0,5,0,1,1,0.23,0,123,1,3
7,7,1.43,2,2,0.38,0,0,15,17,24,18,4.84,249,65,1,0
8,6,1.63,4,3,0.74,0,3,2,9,21,10,4.23,308,106,0,0
1,0,0.25,2,0,0.44,1,3,7,3,15,10,3.03,240,72,1,1
5,2,0.95,1,0,0.34,0,3,12,15,23,12,4.63,287,51,1,0
0,0,0.0,1,1,0.27,0,2,3,5,15,14,3.01,172,58,0,1
2,0,0.46,0,0,0.0,0,3,0,4,29,13,5.77,273,97,0,1
5,0,1.0,2,0,0.34,0,1,6,3,14,4,2.73,209,63,0,1
1,1,0.21,0,0,0.0,2,1,0,4,23,10,4.57,307,81,1,1
5,5,1.01,0,0,0.0,1,3,5,0,21,12,4.09,267,64,0,0
6,6,1.22,5,2,0.98,2,2,1,0,11,10,2.16,245,143,0,2
9,8,1.7,4,4,0.79,0,2,7,7,19,11,3.78,232,69,1,0
5,3,1.01,3,2,0.62,2,3,0,5,7,2,1.39,99,135,1,2
0,0,0.0,0,0,0.0,2,3,5,3,18,9,3.55,345,74,0,1
6,1,1.22,0,0,0.0,2,1,5,7,25,12,4.88,305,56,1,0
3,1,0.68,2,0,0.51,0,0,3,2,4,4,0.77,37,188,1,3
3,3,0.57,7,6,1.38,0,1,10,7,19,12,3.76,369,34,1,1
2,1,0.48,0,0,0.0,1,0,8,8,21,12,4.18,253,64,1,1
29,18,5.78,2,1,0.33,3,3,9,18,19,6,3.81,173,198,1,0
8,3,1.53,7,3,1.45,0,3,7,1,18,9,3.56,73,112,0,0
2,2,0.48,1,0,0.22,0,2,6,1,7,4,1.37,50,103,0,3
8,7,1.65,0,0,0.0,0,2,6,4,20,8,3.94,146,97,1,0
7,4,1.41,3,2,0.66,0,0,1,0,11,6,2.18,56,173,1,2
0,0,0.0,1,1,0.15,0,3,7,4,19,7,3.82,134,32,1,1
2,2,0.39,0,0,0.0,0,3,0,8,19,12,3.72,424,41,1,1
0,0,0.0,2,0,0.41,0,0,0,2,16,11,3.08,196,18,0,1
4,0,0.87,0,0,0.0,0,0,0,5,20,15,3.99,337,122,0,2
5,1,0.93,8,5,1.61,3,0,5,7,19,14,3.84,194,96,0,1
1,1,0.19,0,0,0.0,0,2,15,9,1,0,0.21,0,120,1,3
0,0,0.0,0,0,0.0,1,0,0,8,18,11,3.53,257,56,1,1
6,6,1.18,1,1,0.2,2,0,1,4,1,0,0.19,1,206,0,2
1,0,0.17,5,4,0.92,0,1,5,2,13,7,2.59,88,117,0,1
9,3,1.88,0,0,0.0,2,1,8,5,25,11,5.0,267,78,0,0
3,0,0.56,1,1,0.19,0,3,3,5,20,10,3.93,92,78,0,1
3,0,0.61,1,1,0.18,0,2,9,6,19,5,3.85,107,68,0,1
1,1,0.14,0,0,0.0,1,1,4,20,24,15,4.75,535,61,1,1
2,0,0.44,1,1,0.13,1,0,0,4,7,3,1.36,41,167,1,3
1,0,0.18,0,0,0.0,0,1,6,2,14,9,2.8,157,195,0,3
2,2,0.29,0,0,0.0,1,0,2,9,16,7,3.11,167,71,0,1
0,0,0.0,4,3,0.76,0,0,2,3,18,9,3.68,215,24,1,1
6,4,1.17,1,0,0.26,0,0,0,3,2,0,0.42,0,160,1,2
3,0,0.67,4,2,0.72,1,0,0,6,5,4,0.98,46,145,1,3
1,1,0.25,3,3,0.65,0,0,11,0,19,5,3.73,96,66,1,1
14,6,2.79,3,1,0.53,0,1,6,1,20,6,3.97,148,152,0,0
1,1,0.22,0,0,0.0,1,0,1,3,19,5,3.82,89,28,1,1
0,0,0.0,3,2,0.73,0,2,2,5,16,9,3.16,300,30,1,1
2,0,0.33,8,2,1.63,2,2,4,5,27,14,5.33,537,106,1,1
13,10,2.67,2,0,0.39,0,1,0,3,14,9,2.82,253,106,0,0
7,3,1.39,2,2,0.39,0,2,9,5,22,16,4.32,303,67,1,0
0,0,0.0,3,0,0.64,2,3,23,3,14,10,2.79,217,110,0,1
1,1,0.2,3,1,0.62,0,0,2,8,10,5,2.01,124,154,1,3
4,0,0.79,2,2,0.41,1,1,0,8,3,0,0.62,19,121,1,3
7,3,1.43,2,0,0.38,0,0,5,1,19,15,3.8,323,30,1,0
5,1,1.0,2,0,0.42,0,1,13,0,11,5,2.14,99,197,1,2
0,0,0.0,3,1,0.51,0,0,0,2,0,0,0.0,2,149,1,3
7,3,1.38,1,1,0.17,2,0,3,8,17,6,3.37,194,39,1,2
4,1,0.88,4,2,0.89,1,2,10,4,20,11,3.98,273,42,1,1
0,0,0.0,3,2,0.64,0,0,4,4,10,4,1.9,167,183,1,3
0,0,0.0,2,2,0.39,2,2,22,0,14,7,2.71,217,110,0,1
7,4,1.35,8,4,1.55,0,2,3,1,21,12,4.28,291,85,0,0
1,1,0.17,3,0,0.7,2,3,12,13,29,19,5.8,204,24,1,1
2,1,0.38,2,2,0.37,1,2,2,2,21,8,4.16,148,13,1,1
3,0,0.6,10,3,1.95,3,0,6,10,21,8,4.18,231,48,0,1
3,0,0.56,1,0,0.21,0,1,0,3,0,0,0.0,2,205,0,3
1,1,0.19,5,0,0.97,0,1,2,2,19,7,3.68,220,180,0,1
0,0,0.0,2,0,0.3,1,3,9,0,5,5,1.0,59,87,1,3
8,3,1.65,5,4,0.93,4,2,2,2,19,6,3.76,162,121,1,0
1,1,0.13,5,4,0.99,0,1,7,2,19,12,3.84,307,69,0,1
6,4,1.25,0,0,0.0,1,1,1,0,14,9,2.81,242,227,1,2
9,4,1.84,0,0,0.0,0,1,4,1,8,6,1.7,67,216,1,2
7,2,1.35,1,1,0.13,2,1,1,8,8,3,1.63,92,209,0,2
0,0,0.0,0,0,0.0,0,2,6,2,6,3,1.17,75,93,0,3
8,2,1.62,4,2,0.79,0,0,0,2,18,10,3.57,137,98,0,0
7,6,1.37,2,2,0.44,0,1,5,1,10,8,2.02,64,171,1,2
2,0,0.47,0,0,0.0,1,0,1,4,11,9,2.26,283,173,1,3
3,0,0.6,6,1,1.19,3,3,1,7,15,8,2.95,131,202,0,1
1,1,0.14,1,0,0.17,0,3,16,9,21,16,4.19,199,65,0,1
2,0,0.34,11,9,2.23,0,2,1,0,20,14,3.88,270,72,0,1
13,6,2.53,0,0,0.0,0,2,4,8,26,18,5.15,169,166,1,0
0,0,0.0,1,1,0.22,1,3,2,6,23,17,4.66,618,70,1,1
1,1,0.2,6,2,1.26,1,0,10,2,18,13,3.65,184,26,0,1
2,2,0.43,4,1,0.81,0,0,1,2,12,7,2.42,108,187,1,1
2,0,0.46,4,4,0.85,0,1,2,5,24,6,4.86,229,92,1,1
8,6,1.6,5,5,0.93,0,0,3,12,20,8,3.96,125,92,0,0
0,0,0.0,1,1,0.13,2,3,3,0,24,11,4.77,232,25,1,1
2,2,0.36,3,3,0.67,0,0,2,0,7,6,1.38,132,126,0,1
0,0,0.0,0,0,0.0,1,1,7,4,6,6,1.23,114,120,0,3
7,2,1.44,0,0,0.0,0,0,1,8,21,13,4.32,411,115,0,0
1,0,0.24,4,0,0.86,1,0,2,2,17,6,3.4,232,125,1,1
6,6,1.21,2,2,0.36,0,0,4,1,4,0,0.74,29,165,0,2
2,0,0.43,4,2,0.77,0,0,9,8,24,13,4.71,204,10,0,1
4,0,0.68,0,0,0.0,2,0,1,11,20,7,3.93,268,84,0,1
3,1,0.58,5,0,0.98,1,3,8,12,21,14,4.13,525,121,1,0
3,2,0.66,1,1,0.17,0,0,5,2,8,5,1.54,228,101,1,1
5,5,0.99,1,1,0.14,1,0,2,7,18,11,3.59,199,53,0,0
13,8,2.63,5,3,1.04,2,2,9,4,23,12,4.5,208,56,0,0
4,4,0.93,0,0,0.0,1,1,6,5,14,8,2.81,214,83,0,2
0,0,0.0,0,0,0.0,0,3,12,1,2,0,0.45,13,82,0,3
0,0,0.0,0,0,0.0,2,3,6,3,10,9,1.96,273,102,0,1
1,0,0.11,6,4,1.27,2,3,4,0,17,4,3.4,186,143,0,1
0,0,0.0,0,0,0.0,2,3,0,0,22,13,4.41,341,84,0,1
13,5,2.5,6,4,1.06,0,0,6,4,15,11,3.03,198,119,0,0
5,5,0.96,8,4,1.69,3,1,4,2,20,12,3.98,356,103,1,0
0,0,0.0,2,2,0.45,1,1,9,5,15,10,2.93,335,59,0,1
0,0,0.0,5,2,0.95,1,1,3,2,21,12,4.18,151,17,0,1
1,0,0.21,1,1,0.16,0,0,3,0,21,10,4.17,161,82,0,1
8,4,1.56,3,2,0.6,0,0,2,5,0,0,0.0,2,121,1,2
6,1,1.25,1,0,0.19,0,2,4,2,3,1,0.55,16,143,0,2
1,1,0.27,7,4,1.37,0,0,3,0,20,13,3.9,140,64,1,1
